10,https://boardgamegeek.com/boardgame/120677/terra-mystica,120677,Terra Mystica,2,5,150,60,150,2012,8.2038,8.05777,31728,https://cf.geekdo-images.com/original/img/CynjY3GgwPTg34abNIv8eLX1pXs=/0x0/pic1356616.jpg,https://cf.geekdo-images.com/thumb/img/P-H2xOKpbkVCoDTGOZL_B8jLdgc=/fit-in/200x150/pic1356616.jpg,12,Area Control / Area Influence, Route/Network Building, Variable Phase Order, Variable Player Powers,35078,Civilization, Economic, Fantasy, Territory Building,Jens Drögemüller, Helge Ostertag,Feuerland Spiele,3.9507,NA,NA,2666
11,https://boardgamegeek.com/boardgame/233078/twilight-imperium-fourth-edition,233078,Twilight Imperium (Fourth Edition),3,6,480,240,480,2017,8.76321,8.03519,5462,https://cf.geekdo-images.com/original/img/Xe0YAmobS_L0Nlo4YJgyFwOW9EM=/0x0/pic3727516.jpg,https://cf.geekdo-images.com/thumb/img/UOV5jJadzHc6ebYd5CfZXGbOWsc=/fit-in/200x150/pic3727516.jpg,14,Area Control / Area Influence, Area-Impulse, Dice Rolling, Grid Movement, Modular Board, Set Collection, Trading, Variable Phase Order, Variable Player Powers, Voting,7886,Civilization, Economic, Negotiation, Political, Science Fiction, Space Exploration, Wargame,Dane Beltrami, Corey Konieczka, Christian T. Petersen,Fantasy Flight Games,4.1992,NA,12493,808
12,https://boardgamegeek.com/boardgame/115746/war-ring-second-edition,115746,War of the Ring (Second Edition),2,4,180,150,180,2012,8.40905,8.01677,9388,https://cf.geekdo-images.com/original/img/sAJOZ0c2_gZqXjn2npRgpFvshKo=/0x0/pic1215633.jpg,https://cf.geekdo-images.com/thumb/img/ScZ6Zu4wgK9JRqFWUnA89efhT-0=/fit-in/200x150/pic1215633.jpg,13,Area Control / Area Influence, Area Movement, Campaign / Battle Card Driven, Dice Rolling, Hand Management,15130,Adventure, Fantasy, Fighting, Miniatures, Novel-based, Territory Building, Wargame,Roberto Di Meglio, Marco Maggi, Francesco Nepitello,Ares Games,4.0538,NA,9609,1140
13,https://boardgamegeek.com/boardgame/84876/castles-burgundy,84876,The Castles of Burgundy,2,4,90,30,90,2011,8.12803,8.0112,35317,https://cf.geekdo-images.com/original/img/w3EsrbF6-Gvr5_qBeF7YL1Rslnk=/0x0/pic1176894.jpg,https://cf.geekdo-images.com/thumb/img/WQrgUYzyNADux66REz6_rfF26HU=/fit-in/200x150/pic1176894.jpg,12,Dice Rolling, Set Collection, Tile Placement,49353,Dice, Medieval, Territory Building,Stefan Feld,alea,3.0173,NA,NA,1866
14,https://boardgamegeek.com/boardgame/173346/7-wonders-duel,173346,7 Wonders Duel,2,2,30,30,30,2015,8.13145,7.99773,38258,https://cf.geekdo-images.com/original/img/M6wL1YFgW-PsdtJ328m2QiJf1K8=/0x0/pic3376065.jpg,https://cf.geekdo-images.com/thumb/img/cwWMq5feF7O4O82HJOK3WE5IZ6o=/fit-in/200x150/pic3376065.jpg,10,Card Drafting, Set Collection,59111,Ancient, Card Game, City Building, Civilization,Antoine Bauza, Bruno Cathala,Repos Production,2.2319,NA,68448,1484
15,https://boardgamegeek.com/boardgame/180263/7th-continent,180263,The 7th Continent,1,4,1000,5,1000,2017,8.46918,7.96758,8428,https://cf.geekdo-images.com/original/img/iQDBaRJ2LxJba_M7gPZj24eHwBc=/0x0/pic2648303.jpg,https://cf.geekdo-images.com/thumb/img/zj6guxkAq2hrtEbLGFrIPCh4jv0=/fit-in/200x150/pic2648303.jpg,14,Cooperative Play, Grid Movement, Hand Management, Modular Board, Storytelling, Variable Player Powers,15904,Adventure, Card Game, Exploration, Science Fiction,Ludovic Roudy, Bruno Sautter,Serious Poulp,2.8755,NA,NA,2704
16,https://boardgamegeek.com/boardgame/162886/spirit-island,162886,Spirit Island,1,4,120,90,120,2017,8.39401,7.96162,8902,https://cf.geekdo-images.com/original/img/RmP2yBDA0LE-ZFWrEXAkgRuYjn0=/0x0/pic3615739.png,https://cf.geekdo-images.com/thumb/img/t9mRnhW6swyL2nPSScv9iroCyZQ=/fit-in/200x150/pic3615739.png,13,Action / Movement Programming, Area Control / Area Influence, Cooperative Play, Hand Management, Modular Board, Set Collection, Simultaneous Action Selection, Variable Player Powers,13743,Age of Reason, Environmental, Fantasy, Fighting, Mythology, Renaissance, Territory Building,R. Eric Reuss,Greater Than Games (Fabled Nexus),3.9416,NA,NA,1002
17,https://boardgamegeek.com/boardgame/3076/puerto-rico,3076,Puerto Rico,3,5,150,90,150,2002,8.04317,7.92908,55408,https://cf.geekdo-images.com/original/img/RvdWBkmDks7AN8sodR4PyVcponA=/0x0/pic158548.jpg,https://cf.geekdo-images.com/thumb/img/pYFq1WbW-LIQCvWCFxjQuDC-nho=/fit-in/200x150/pic158548.jpg,12,Variable Phase Order,64351,City Building, Economic, Farming,Andreas Seyfarth,alea,3.2898,NA,NA,3381
18,https://boardgamegeek.com/boardgame/205637/arkham-horror-card-game,205637,Arkham Horror: The Card Game,1,2,120,60,120,2016,8.23253,7.92486,16053,https://cf.geekdo-images.com/original/img/EQ0Kl-bH9RCI5aJWVLnAlAfo00E=/0x0/pic3122349.jpg,https://cf.geekdo-images.com/thumb/img/66qtunbh0lfNhBrynkLruHyfZeY=/fit-in/200x150/pic3122349.jpg,14,Action Point Allowance System, Cooperative Play, Deck / Pool Building, Hand Management, Role Playing, Variable Player Powers,29728,Adventure, Card Game, Collectible Components, Fantasy, Horror, Novel-based,Nate French, Matthew Newman,Fantasy Flight Games,3.2869,NA,NA,1989
19,https://boardgamegeek.com/boardgame/183394/viticulture-essential-edition,183394,Viticulture Essential Edition,1,6,90,45,90,2015,8.14783,7.92255,15941,https://cf.geekdo-images.com/original/img/6KQbzbjV6HlxDZeqPwmrmR3gn6w=/0x0/pic2649952.jpg,https://cf.geekdo-images.com/thumb/img/sD_qvrzIbvfobJj0ZDAaq-TnQPs=/fit-in/200x150/pic2649952.jpg,13,Hand Management, Worker Placement,21547,Economic, Farming,Morten Monrad Pedersen, Jamey Stegmaier, Alan Stone,Stonemaier Games,2.924,NA,128621,752
20,https://boardgamegeek.com/boardgame/124361/concordia,124361,Concordia,2,5,100,100,100,2013,8.09648,7.91963,18639,https://cf.geekdo-images.com/original/img/abKLQBfHHaouqsLx7GGiIzqXBu8=/0x0/pic3453267.jpg,https://cf.geekdo-images.com/thumb/img/Ap4Vj-Gb0Z64bxDUf7ulr52rFMw=/fit-in/200x150/pic3453267.jpg,13,Card Drafting, Deck / Pool Building, Hand Management, Point to Point Movement,21776,Ancient, Economic, Nautical,Mac Gerdts,PD-Verlag,3.0886,NA,NA,833
21,https://boardgamegeek.com/boardgame/102794/caverna-cave-farmers,102794,Caverna: The Cave Farmers,1,7,210,30,210,2013,8.08256,7.91578,22966,https://cf.geekdo-images.com/original/img/xLuIh5VNsD57GXfcBox_ZF1jH4o=/0x0/pic1790789.jpg,https://cf.geekdo-images.com/thumb/img/00FpWk6IN889ypSvLAo6ILUGZXw=/fit-in/200x150/pic1790789.jpg,12,Tile Placement, Worker Placement,29160,Animals, Economic, Fantasy, Farming,Uwe Rosenberg,Lookout Games,3.7861,NA,31260,1556
22,https://boardgamegeek.com/boardgame/224517/brass-birmingham,224517,Brass: Birmingham,2,4,120,60,120,2018,8.6513,7.90748,4241,https://cf.geekdo-images.com/original/img/SED341dmM5mGVVbLvwcvTjvUbIA=/0x0/pic3490053.jpg,https://cf.geekdo-images.com/thumb/img/PER_53OQ2Y0i82FLMMo3qPQBzR0=/fit-in/200x150/pic3490053.jpg,14,Hand Management, Route/Network Building,9147,Economic, Industry / Manufacturing, Transportation,Gavan Brown, Matt Tolman, Martin Wallace,Roxley,3.8815,NA,28720,368
23,https://boardgamegeek.com/boardgame/28720/brass-lancashire,28720,Brass: Lancashire,2,4,120,60,120,2007,8.11454,7.90111,14359,https://cf.geekdo-images.com/original/img/l4dwCcl4Vz0r4TD-2RgQ_uoHvWM=/0x0/pic3469216.jpg,https://cf.geekdo-images.com/thumb/img/bY3T4SYX6lAhtfkUGJkC1laqnVw=/fit-in/200x150/pic3469216.jpg,14,Hand Management, Route/Network Building,18886,Economic, Industry / Manufacturing, Transportation,Martin Wallace,Roxley,3.8733,NA,NA,1302
24,https://boardgamegeek.com/boardgame/31260/agricola,31260,Agricola,1,5,150,30,150,2007,7.99858,7.89655,56037,https://cf.geekdo-images.com/original/img/L-UBO3rBOmvIrZHZLSXOypyAUPw=/0x0/pic259085.jpg,https://cf.geekdo-images.com/thumb/img/zl48oz7IeKlgWJVBLYd0nFJumdA=/fit-in/200x150/pic259085.jpg,12,Area Enclosure, Card Drafting, Hand Management, Variable Player Powers, Worker Placement,67305,Animals, Economic, Farming,Uwe Rosenberg,Lookout Games,3.6344,NA,NA,5395
25,https://boardgamegeek.com/boardgame/96848/mage-knight-board-game,96848,Mage Knight Board Game,1,4,240,60,240,2011,8.1059,7.89536,22949,https://cf.geekdo-images.com/original/img/AGyvx6NYd6Kq4HUztAObQVLEFWY=/0x0/pic1083380.jpg,https://cf.geekdo-images.com/thumb/img/H1uPmDmOdUnsnylMEwBILm_n_S0=/fit-in/200x150/pic1083380.jpg,14,Card Drafting, Cooperative Play, Deck / Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Role Playing, Tile Placement, Variable Player Powers,33551,Adventure, Exploration, Fantasy, Fighting,Vlaada Chvátil,WizKids,4.2615,NA,NA,3481
26,https://boardgamegeek.com/boardgame/205059/mansions-madness-second-edition,205059,Mansions of Madness: Second Edition,1,5,180,120,180,2016,8.1684,7.88209,15466,https://cf.geekdo-images.com/original/img/0jncNnMHVZqa4u3oMwVm2Zn84q8=/0x0/pic3118622.jpg,https://cf.geekdo-images.com/thumb/img/qsLtD7DnKVi5AZG206MTRah6CUU=/fit-in/200x150/pic3118622.jpg,14,Area Movement, Cooperative Play, Dice Rolling, Hand Management, Modular Board, Partnerships, Role Playing, Variable Player Powers,24279,Adventure, Exploration, Fantasy, Fighting, Horror, Miniatures, Murder/Mystery, Puzzle,Nikki Valens,Fantasy Flight Games,2.6735,NA,83330,1336
27,https://boardgamegeek.com/boardgame/164928/orleans,164928,Orléans,2,4,90,90,90,2014,8.08606,7.8738,15051,https://cf.geekdo-images.com/original/img/RLjWKyzXimMFiQOa8uwo9ZWWOGM=/0x0/pic2578828.png,https://cf.geekdo-images.com/thumb/img/tUSvchXqRtwRDMxcqfwoRoUlpAE=/fit-in/200x150/pic2578828.png,12,Deck / Pool Building, Point to Point Movement, Worker Placement,17601,Medieval, Religious, Travel,Reiner Stockhausen,dlp games,3.0855,NA,NA,675
28,https://boardgamegeek.com/boardgame/170216/blood-rage,170216,Blood Rage,2,4,90,60,90,2015,8.04082,7.85258,24336,https://cf.geekdo-images.com/original/img/p4IovYzLVXqxY40lbGUu92VxaIQ=/0x0/pic2439223.jpg,https://cf.geekdo-images.com/thumb/img/JPo2K0kSzYwCSqgEFdJbCzXFaTA=/fit-in/200x150/pic2439223.jpg,14,Action Point Allowance System, Area Control / Area Influence, Area Movement, Card Drafting, Hand Management, Memory, Simultaneous Action Selection,29844,Fantasy, Fighting, Miniatures, Mythology,Eric M. Lang,CMON Limited,2.89,NA,23985,1818
29,https://boardgamegeek.com/boardgame/175914/food-chain-magnate,175914,Food Chain Magnate,2,5,240,120,240,2015,8.19481,7.85161,9081,https://cf.geekdo-images.com/original/img/wYRsC32bPDRShIYzWs2hUglfcTc=/0x0/pic2649434.png,https://cf.geekdo-images.com/thumb/img/Z65c_HVftPZH-bSy_C5tAxvLIkA=/fit-in/200x150/pic2649434.png,14,Card Drafting, Deck / Pool Building, Modular Board, Route/Network Building, Simultaneous Action Selection,11147,Economic, Industry / Manufacturing,Jeroen Doumen, Joris Wiersinga,Splotter Spellen,4.1936,NA,NA,617
30,https://boardgamegeek.com/boardgame/177736/feast-odin,177736,A Feast for Odin,1,4,120,30,120,2016,8.17143,7.84499,10262,https://cf.geekdo-images.com/original/img/h0P5NRuVBu0GuDrJo7CHAiSJo3U=/0x0/pic3146943.png,https://cf.geekdo-images.com/thumb/img/TlonnY76oPh37-oHKDOcL2pifBE=/fit-in/200x150/pic3146943.png,12,Area Enclosure, Dice Rolling, Pattern Building, Press Your Luck, Tile Placement, Worker Placement,13651,Economic, Industry / Manufacturing, Medieval, Puzzle,Uwe Rosenberg,Feuerland Spiele,3.8434,NA,NA,637
31,https://boardgamegeek.com/boardgame/209010/mechs-vs-minions,209010,Mechs vs. Minions,2,4,90,60,90,2016,8.14951,7.82591,10712,https://cf.geekdo-images.com/original/img/WhHdMb8GiMY-RhHddEByDyPkrWo=/0x0/pic3184103.jpg,https://cf.geekdo-images.com/thumb/img/qRm6x5id_myJ0U9aHr9yfPuX3aU=/fit-in/200x150/pic3184103.jpg,14,Action / Movement Programming, Card Drafting, Cooperative Play, Dice Rolling, Modular Board, Role Playing, Variable Player Powers,16181,Fantasy, Fighting, Miniatures, Video Game Theme,Chris Cantrell, Rick Ernst, Stone Librande, Prashant Saraswat, Nathan Tiras,Riot Games,2.4416,NA,NA,719
32,https://boardgamegeek.com/boardgame/55690/kingdom-death-monster,55690,Kingdom Death: Monster,1,4,180,60,180,2015,8.82407,7.82149,5599,https://cf.geekdo-images.com/original/img/AtA42fNGhdthAAP3Y5QZiwlFcv8=/0x0/pic2931007.jpg,https://cf.geekdo-images.com/thumb/img/hhjH57-Kqu3dGC_-ce32CXuxYlc=/fit-in/200x150/pic2931007.jpg,17,Cooperative Play, Dice Rolling, Grid Movement, Role Playing, Storytelling,7871,Adventure, Fantasy, Horror, Mature / Adult, Miniatures, Mythology,Adam Poots,Kingdom Death,4.2394,NA,NA,2156
33,https://boardgamegeek.com/boardgame/221107/pandemic-legacy-season-2,221107,Pandemic Legacy: Season 2,2,4,60,60,60,2017,8.3001,7.81827,6445,https://cf.geekdo-images.com/original/img/DbXh4TeZPoJ_tSlX2KRGdVcBd8s=/0x0/pic3763549.jpg,https://cf.geekdo-images.com/thumb/img/Xp6rc5wIno45tY6wUST4p65Tf88=/fit-in/200x150/pic3763549.jpg,14,Cooperative Play, Hand Management, Pick-up and Deliver, Point to Point Movement, Set Collection, Variable Player Powers,14260,Environmental, Exploration, Medical,Rob Daviau, Matt Leacock,Z-Man Games, Inc.,3.1982,NA,30549,374
34,https://boardgamegeek.com/boardgame/164153/star-wars-imperial-assault,164153,Star Wars: Imperial Assault,2,5,120,60,120,2014,8.09534,7.8171,16060,https://cf.geekdo-images.com/original/img/wWTlEaPbVoUybefxFpFVTv1OU74=/0x0/pic2247647.jpg,https://cf.geekdo-images.com/thumb/img/B7vdjMVow6IMf_Mo41qDJ-huZP4=/fit-in/200x150/pic2247647.jpg,14,Dice Rolling, Grid Movement, Modular Board, Partnerships, Role Playing, Variable Player Powers,27593,Adventure, Fighting, Miniatures, Movies / TV / Radio theme, Science Fiction, Wargame,Justin Kemppainen, Corey Konieczka, Jonathan Ying,Fantasy Flight Games,3.2923,NA,17226,2347
35,https://boardgamegeek.com/boardgame/25613/through-ages-story-civilization,25613,Through the Ages: A Story of Civilization,2,4,240,240,240,2006,7.99983,7.81032,16747,https://cf.geekdo-images.com/original/img/xeBBIO9BN7HGMxQdTw5zk5Hxou8=/0x0/pic236169.jpg,https://cf.geekdo-images.com/thumb/img/dZz-qOBJAE-JIsBt1Fvg4DXKwQ0=/fit-in/200x150/pic236169.jpg,12,Action Point Allowance System, Auction/Bidding, Card Drafting, Hand Management,16670,Civilization, Economic,Vlaada Chvátil,Czech Board Games,4.1704,NA,NA,1448
36,https://boardgamegeek.com/boardgame/2651/power-grid,2651,Power Grid,2,6,120,120,120,2004,7.89567,7.80711,49059,https://cf.geekdo-images.com/original/img/h8UWt217vzbMWSla-r8O86a6fDc=/0x0/pic4459753.jpg,https://cf.geekdo-images.com/thumb/img/6V9SeUytdXtA4ewaNDnbWJqPmwU=/fit-in/200x150/pic4459753.jpg,12,Auction/Bidding, Route/Network Building,56693,Economic, Industry / Manufacturing,Friedemann Friese,2F-Spiele,3.2789,NA,12166,2692
37,https://boardgamegeek.com/boardgame/230802/azul,230802,Azul,2,4,45,30,45,2017,7.95386,7.78775,23744,https://cf.geekdo-images.com/original/img/9-SR48jyfxs4At6255sjHoly2sw=/0x0/pic3718275.jpg,https://cf.geekdo-images.com/thumb/img/_ed_JktpgFwTr2WjEQgYMzHBvOQ=/fit-in/200x150/pic3718275.jpg,8,Card Drafting, Pattern Building, Set Collection, Tile Placement,34500,Abstract Strategy, Renaissance,Michael Kiesling,Next Move Games,1.8074,NA,NA,945
38,https://boardgamegeek.com/boardgame/72125/eclipse,72125,Eclipse,2,6,180,60,180,2011,7.95291,7.78449,23669,https://cf.geekdo-images.com/original/img/583Qqo-5M56np8LqnFKcCuUfn7A=/0x0/pic1974056.jpg,https://cf.geekdo-images.com/thumb/img/RSnDaIZnOELRL7lOAdYxQd7Oifk=/fit-in/200x150/pic1974056.jpg,14,Area Control / Area Influence, Dice Rolling, Grid Movement, Modular Board, Player Elimination, Tile Placement, Variable Phase Order, Variable Player Powers,25085,Civilization, Fighting, Science Fiction, Space Exploration, Wargame,Touko Tahkokallio,Lautapelit.fi,3.6917,NA,NA,2714
39,https://boardgamegeek.com/boardgame/126163/tzolk-mayan-calendar,126163,Tzolk'in: The Mayan Calendar,2,4,90,90,90,2012,7.92926,7.78004,23650,https://cf.geekdo-images.com/original/img/b_3SHZiUpcmrIT5hU8wVF0SDX8k=/0x0/pic1413480.jpg,https://cf.geekdo-images.com/thumb/img/RFxQzKDZgLqZ6oCtclSQHMbDlfk=/fit-in/200x150/pic1413480.jpg,13,Set Collection, Worker Placement,27292,Ancient, Civilization, Economic, Farming, Mythology,Simone Luciani, Daniele Tascini,Czech Games Edition,3.6476,NA,NA,1161
40,https://boardgamegeek.com/boardgame/35677/le-havre,35677,Le Havre,1,5,150,30,150,2008,7.89822,7.7615,22650,https://cf.geekdo-images.com/original/img/Fs2MqRUBPQzORmEZbiVqSnBvHDg=/0x0/pic3330230.jpg,https://cf.geekdo-images.com/thumb/img/CstPYOK5l3W7LutBfbOQR4WAJX4=/fit-in/200x150/pic3330230.jpg,12,Worker Placement,25021,City Building, Economic, Industry / Manufacturing, Nautical,Uwe Rosenberg,Lookout Games,3.7537,NA,NA,1361
41,https://boardgamegeek.com/boardgame/121921/robinson-crusoe-adventures-cursed-island,121921,Robinson Crusoe: Adventures on the Cursed Island,1,4,120,60,120,2012,7.92077,7.75249,25749,https://cf.geekdo-images.com/original/img/i1d3Zbbw5iYJ5_Bd0unqwgM8CI0=/0x0/pic3165731.jpg,https://cf.geekdo-images.com/thumb/img/kvMhOuVRtAcCK7nXPcOr8RwWvYg=/fit-in/200x150/pic3165731.jpg,14,Action / Movement Programming, Cooperative Play, Deck / Pool Building, Dice Rolling, Storytelling, Tile Placement, Variable Player Powers, Worker Placement,39332,Adventure, Exploration, Fighting, Novel-based,Ignacy Trzewiczek,Portal Games,3.7477,NA,NA,2553
42,https://boardgamegeek.com/boardgame/171623/voyages-marco-polo,171623,The Voyages of Marco Polo,2,4,100,40,100,2015,7.95029,7.73432,14706,https://cf.geekdo-images.com/original/img/ewdBaa31ROM_gOmpYwp4xszuAHk=/0x0/pic2461346.png,https://cf.geekdo-images.com/thumb/img/HMtPzM7OaJwlKQopC5A1NC3cUUI=/fit-in/200x150/pic2461346.png,12,Card Drafting, Dice Rolling, Point to Point Movement, Set Collection, Variable Player Powers, Worker Placement,17281,Dice, Economic, Medieval, Travel,Simone Luciani, Daniele Tascini,Hans im Glück,3.1981,NA,NA,684
43,https://boardgamegeek.com/boardgame/124742/android-netrunner,124742,Android: Netrunner,2,2,45,45,45,2012,7.90172,7.71382,23921,https://cf.geekdo-images.com/original/img/Wbp__Fl6QDKqzealhK2SDpoEk_g=/0x0/pic3738560.jpg,https://cf.geekdo-images.com/thumb/img/fJp94uxjjBE5bGT0IxWZ5ePpe8A=/fit-in/200x150/pic3738560.jpg,14,Action Point Allowance System, Hand Management, Secret Unit Deployment, Variable Player Powers,37530,Bluffing, Card Game, Collectible Components, Science Fiction,Richard Garfield, Lukas Litzsinger,Fantasy Flight Games,3.3659,NA,1301,3724
44,https://boardgamegeek.com/boardgame/216132/clans-caledonia,216132,Clans of Caledonia,1,4,120,30,120,2017,8.08076,7.70639,8071,https://cf.geekdo-images.com/original/img/wMBrwd-ZnHVV_XvVT3Tc6LtD0Ng=/0x0/pic3511783.png,https://cf.geekdo-images.com/thumb/img/__sPHWUZPKNOYeLZWsS_c18Exrw=/fit-in/200x150/pic3511783.png,12,Commodity Speculation, Modular Board, Route/Network Building, Variable Player Powers,10900,Economic, Farming,Juma Al-JouJou,Karma Games,3.4377,NA,NA,568
45,https://boardgamegeek.com/boardgame/68448/7-wonders,68448,7 Wonders,2,7,30,30,30,2010,7.78778,7.69712,66887,https://cf.geekdo-images.com/original/img/3DP_RW5lTX0WrV67s8qi8CsiXoQ=/0x0/pic860217.jpg,https://cf.geekdo-images.com/thumb/img/Grz-qM9xwxlvQGK7B-MiljtO9pQ=/fit-in/200x150/pic860217.jpg,10,Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection, Variable Player Powers,87834,Ancient, Card Game, City Building, Civilization,Antoine Bauza,Repos Production,2.341,NA,NA,4694
46,https://boardgamegeek.com/boardgame/122515/keyflower,122515,Keyflower,2,6,120,90,120,2012,7.86463,7.68292,15456,https://cf.geekdo-images.com/original/img/t6AnEi2l5tiHgWRjglwSfRsYy6E=/0x0/pic2278942.jpg,https://cf.geekdo-images.com/thumb/img/-W-BQbgQw5bUQzJ8-Qm7pL5WKiw=/fit-in/200x150/pic2278942.jpg,12,Auction/Bidding, Memory, Modular Board, Pick-up and Deliver, Route/Network Building, Set Collection, Tile Placement, Worker Placement,18659,City Building, Economic, Nautical, Renaissance, Territory Building,Sebastian Bleasdale, Richard Breese,R&D Games,3.3456,NA,NA,708
